Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,LEP Pct,LEP Cnt,Migrant Pct,Migrant Cnt,Spec Ed Pct,Spec Ed Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Enrollment Cnt,Create Date
2019,16,Prince George's,1351,Chesapeake Math and IT South Public Charter,Middle,<= 5.0,*,25.5,119,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,467,20190903
2019,16,Prince George's,1351,Chesapeake Math and IT South Public Charter,High,7.0,20,30.7,88,*,*,*,*,7.3,21,*,*,*,*,*,*,*,*,287,20190903
2019,16,Prince George's,1351,Chesapeake Math and IT South Public Charter,All,<= 5.0,*,29.9,339,<= 5.0,*,*,*,6.2,70,*,*,*,*,*,*,*,*,1134,20190903
2019,16,Prince George's,1352,International High school @ Largo,High,*,*,81.6,292,87.7,314,*,*,5.3,19,*,*,*,*,*,*,*,*,358,20190903
2019,16,Prince George's,1408,Glenn Dale Elementary,Elementary,*,*,59.6,349,25.8,151,*,*,16.9,99,*,*,*,*,*,*,*,*,586,20190903
2019,16,Prince George's,1409,Duval High,High,<= 5.0,*,61.2,1210,15.5,307,*,*,8.8,173,*,*,<= 5.0,*,*,*,*,*,1976,20190903
2019,16,Prince George's,1411,Gaywood Elementary,Elementary,*,*,81.9,413,46.2,233,*,*,14.7,74,>= 95.0,*,*,*,*,*,*,*,504,20190903
2019,16,Prince George's,1412,High Bridge Elementary,Elementary,*,*,51.4,198,10.9,42,*,*,30.4,117,*,*,*,*,*,*,*,*,385,20190903
2019,16,Prince George's,1414,Catherine T. Reed Elementary,Elementary,*,*,78.5,397,22.1,112,*,*,11.9,60,>= 95.0,*,*,*,*,*,*,*,506,20190903
2019,16,Prince George's,1416,Dora Kennedy French Immersion,Elementary,<= 5.0,*,28.9,147,<= 5.0,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,508,20190903
2019,16,Prince George's,1416,Dora Kennedy French Immersion,Middle,7.8,12,28.8,44,*,*,*,*,*,*,*,*,*,*,*,*,*,*,153,20190903
2019,16,Prince George's,1416,Dora Kennedy French Immersion,All,<= 5.0,*,28.9,191,<= 5.0,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,661,20190903
2019,16,Prince George's,1417,Robert Goddard Montessori,Elementary,*,*,39.6,152,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,384,20190903
2019,16,Prince George's,1417,Robert Goddard Montessori,Middle,*,*,30.9,29,*,*,*,*,*,*,*,*,*,*,*,*,*,*,94,20190903
2019,16,Prince George's,1417,Robert Goddard Montessori,All,*,*,37.9,181,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,478,20190903
2019,16,Prince George's,1423,Bowie High,High,<= 5.0,*,30.9,744,<= 5.0,*,*,*,10.8,260,*,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,2406,20190903
2019,16,Prince George's,1424,Montpelier Elementary,Elementary,<= 5.0,*,62.2,360,16.2,94,*,*,6.6,38,*,*,*,*,*,*,*,*,579,20190903
2019,16,Prince George's,1427,Yorktown Elementary,Elementary,<= 5.0,*,24.0,96,6.3,25,*,*,7.5,30,*,*,*,*,*,*,*,*,400,20190903
2019,16,Prince George's,1428,Samuel Ogle Middle,Middle,<= 5.0,*,33.7,300,<= 5.0,*,*,*,8.2,73,*,*,*,*,*,*,*,*,891,20190903
2019,16,Prince George's,1432,Rockledge Elementary,Elementary,*,*,41.3,140,10.0,34,*,*,10.3,35,*,*,*,*,*,*,*,*,339,20190903
2019,16,Prince George's,1433,Chapel Forge Early Childhood Center,Elementary,*,*,41.5,105,*,*,*,*,86.2,218,*,*,*,*,*,*,*,*,253,20190903
2019,16,Prince George's,1433,Chapel Forge Early Childhood Center,All,*,*,41.5,105,*,*,*,*,86.2,218,*,*,*,*,*,*,*,*,253,20190903
2019,16,Prince George's,1435,Deerfield Run Elementary,Elementary,*,*,70.6,447,29.5,187,*,*,9.8,62,*,*,*,*,*,*,*,*,633,20190903
2019,16,Prince George's,1438,Whitehall Elementary,Elementary,<= 5.0,*,24.4,149,<= 5.0,*,*,*,9.5,58,*,*,*,*,*,*,*,*,611,20190903
2019,16,Prince George's,1442,Excel Academy Public Charter,Elementary,<= 5.0,*,68.1,196,<= 5.0,*,*,*,5.6,16,*,*,*,*,*,*,*,*,288,20190903
2019,16,Prince George's,1442,Excel Academy Public Charter,Middle,*,*,70.8,85,*,*,*,*,*,*,*,*,*,*,*,*,*,*,120,20190903
2019,16,Prince George's,1442,Excel Academy Public Charter,All,<= 5.0,*,68.9,281,<= 5.0,*,*,*,5.6,23,*,*,*,*,*,*,*,*,408,20190903
2019,16,Prince George's,1502,Frederick Douglass High,High,<= 5.0,*,33.6,333,*,*,*,*,9.5,94,*,*,*,*,*,*,*,*,991,20190903
2019,16,Prince George's,1504,Melwood Elementary,Elementary,*,*,54.4,253,16.3,76,*,*,6.2,29,*,*,*,*,*,*,*,*,465,20190903
2019,16,Prince George's,1510,James Madison Middle,Middle,<= 5.0,*,46.1,380,<= 5.0,*,*,*,10.6,87,*,*,*,*,*,*,*,*,824,20190903
2019,16,Prince George's,1511,Marlton Elementary,Elementary,*,*,49.3,147,*,*,*,*,14.4,43,*,*,*,*,*,*,*,*,298,20190903
2019,16,Prince George's,1518,Barack Obama Elementary,Elementary,<= 5.0,*,43.2,333,<= 5.0,*,*,*,6.5,50,*,*,<= 5.0,*,*,*,*,*,770,20190903
2019,16,Prince George's,1519,"Dr. Henry A. Wise, Jr. High",High,<= 5.0,*,39.7,890,<= 5.0,*,*,*,11.5,258,*,*,<= 5.0,*,<= 5.0,*,*,*,2240,20190903
2019,16,Prince George's,1521,Imagine Foundations at Leeland PCS,Elementary,*,*,30.7,98,*,*,*,*,8.2,26,*,*,*,*,*,*,*,*,319,20190903
2019,16,Prince George's,1521,Imagine Foundations at Leeland PCS,Middle,*,*,29.9,46,*,*,*,*,14.9,23,*,*,*,*,*,*,*,*,154,20190903
2019,16,Prince George's,1521,Imagine Foundations at Leeland PCS,All,<= 5.0,*,30.4,144,*,*,*,*,10.4,49,*,*,*,*,*,*,*,*,473,20190903
2019,16,Prince George's,1522,Imagine Foundations at Morningside PCS,Elementary,<= 5.0,*,45.3,106,*,*,*,*,*,*,*,*,*,*,*,*,*,*,234,20190903
2019,16,Prince George's,1522,Imagine Foundations at Morningside PCS,Middle,*,*,37.6,62,*,*,*,*,7.9,13,*,*,*,*,*,*,*,*,165,20190903
2019,16,Prince George's,1522,Imagine Foundations at Morningside PCS,All,<= 5.0,*,42.1,168,*,*,*,*,5.3,21,*,*,*,*,*,*,*,*,399,20190903
2019,16,Prince George's,1601,Hyattsville Elementary,Elementary,*,*,74.7,386,27.3,141,*,*,9.1,47,*,*,*,*,*,*,*,*,517,20190903
2019,16,Prince George's,1602,Hyattsville Middle,Middle,<= 5.0,*,75.7,688,20.8,189,*,*,9.4,85,>= 95.0,*,*,*,*,*,*,*,909,20190903
2019,16,Prince George's,1604,Edward M. Felegy ES,Elementary,*,*,89.6,715,53.6,428,*,*,5.9,47,>= 95.0,*,*,*,*,*,*,*,798,20190903
2019,16,Prince George's,1703,Mt Rainier Elementary,Elementary,*,*,78.6,257,43.7,143,*,*,5.5,18,>= 95.0,*,*,*,*,*,*,*,327,20190903
2019,16,Prince George's,1706,Thomas S. Stone Elementary,Elementary,*,*,87.4,525,56.1,337,*,*,10.5,63,>= 95.0,*,*,*,*,*,*,*,601,20190903
2019,16,Prince George's,1708,Northwestern High,High,<= 5.0,*,68.3,1532,33.4,750,*,*,9.9,221,*,*,<= 5.0,*,*,*,*,*,2243,20190903
2019,16,Prince George's,1709,Chillum Elementary,Elementary,*,*,84.2,308,37.7,138,*,*,9.6,35,>= 95.0,*,*,*,*,*,*,*,366,20190903
2019,16,Prince George's,1710,Ridgecrest Elementary,Elementary,*,*,>= 95.0,*,56.8,394,*,*,<= 5.0,*,>= 95.0,*,*,*,*,*,*,*,694,20190903
2019,16,Prince George's,1711,Carole Highlands Elementary,Elementary,*,*,85.8,418,64.7,315,*,*,5.1,25,>= 95.0,*,*,*,*,*,*,*,487,20190903
2019,16,Prince George's,1712,Lewisdale Elementary,Elementary,*,*,85.8,566,68.2,450,*,*,6.1,40,>= 95.0,*,*,*,*,*,*,*,660,20190903
2019,16,Prince George's,1713,Cesar Chavez Elementary,Elementary,*,*,63.8,199,36.9,115,*,*,9.6,30,*,*,*,*,*,*,*,*,312,20190903
2019,16,Prince George's,1714,Adelphi Elementary,Elementary,*,*,89.2,692,52.4,407,*,*,5.3,41,>= 95.0,*,*,*,*,*,*,*,776,20190903
2019,16,Prince George's,1718,Nicholas Orem Middle,Middle,<= 5.0,*,88.3,895,37.6,381,*,*,10.2,103,>= 95.0,*,*,*,*,*,*,*,1014,20190903
2019,16,Prince George's,1719,Langley Park/McCormick Elementary,Elementary,*,*,>= 95.0,*,60.2,507,*,*,6.7,56,>= 95.0,*,*,*,*,*,*,*,842,20190903
2019,16,Prince George's,1725,Cool Spring Elementary,Elementary,*,*,>= 95.0,*,71.9,639,*,*,8.3,74,>= 95.0,*,*,*,*,*,*,*,889,20190903
2019,16,Prince George's,1730,"Mary Harris ""Mother"" Jones Elementary",Elementary,*,*,92.2,975,74.6,788,*,*,6.0,63,>= 95.0,*,*,*,*,*,*,*,1057,20190903
2019,16,Prince George's,1731,Rosa L. Parks Elementary,Elementary,<= 5.0,*,90.9,616,59.3,402,*,*,5.6,38,>= 95.0,*,*,*,*,*,*,*,678,20190903
2019,16,Prince George's,1732,International High School @ Langley Park,High,*,*,>= 95.0,*,87.2,279,*,*,*,*,*,*,*,*,*,*,*,*,320,20190903
2019,16,Prince George's,1802,Seat Pleasant Elementary,Elementary,*,*,62.6,229,12.8,47,*,*,31.1,114,>= 95.0,*,<= 5.0,*,*,*,*,*,366,20190903
2019,16,Prince George's,1806,Fairmont Heights High,High,<= 5.0,*,66.5,523,<= 5.0,*,*,*,20.0,157,*,*,*,*,*,*,*,*,786,20190903
2019,16,Prince George's,1808,Doswell E. Brooks Elementary,Elementary,*,*,78.4,189,14.9,36,*,*,15.8,38,>= 95.0,*,*,*,*,*,*,*,241,20190903
2019,16,Prince George's,1810,Central High,High,<= 5.0,*,65.6,550,29.5,247,*,*,10.3,86,*,*,<= 5.0,*,*,*,*,*,838,20190903
2019,16,Prince George's,1811,Carmody Hills Elementary,Elementary,*,*,65.8,281,14.1,60,*,*,7.0,30,>= 95.0,*,<= 5.0,*,*,*,*,*,427,20190903
2019,16,Prince George's,1812,Capitol Heights Elementary,Elementary,*,*,51.6,163,6.0,19,*,*,5.7,18,*,*,*,*,*,*,*,*,316,20190903
2019,16,Prince George's,1814,Thomas G. Pullen School,Elementary,*,*,48.2,210,5.5,24,*,*,6.4,28,*,*,*,*,*,*,*,*,436,20190903
2019,16,Prince George's,1814,Thomas G. Pullen School,Middle,<= 5.0,*,38.7,116,*,*,*,*,6.3,19,*,*,*,*,*,*,*,*,300,20190903
2019,16,Prince George's,1814,Thomas G. Pullen School,All,<= 5.0,*,44.3,326,<= 5.0,*,*,*,6.4,47,*,*,*,*,*,*,*,*,736,20190903
2019,16,Prince George's,1816,John H. Bayne Elementary,Elementary,*,*,64.8,269,7.2,30,*,*,8.4,35,>= 95.0,*,*,*,*,*,*,*,415,20190903
2019,16,Prince George's,1819,Walker Mill Middle,Middle,<= 5.0,*,62.5,440,<= 5.0,*,*,*,10.8,76,*,*,<= 5.0,*,*,*,*,*,704,20190903
2019,16,Prince George's,1822,H. W. Wheatley Early Childhood Center,Elementary,*,*,59.4,186,*,*,*,*,74.8,234,*,*,*,*,*,*,*,*,313,20190903
2019,16,Prince George's,1822,H. W. Wheatley Early Childhood Center,All,*,*,59.4,186,*,*,*,*,74.8,234,*,*,*,*,*,*,*,*,313,20190903
2019,16,Prince George's,1828,Robert R. Gray Elementary,Elementary,*,*,78.8,354,19.8,89,*,*,9.1,41,>= 95.0,*,6.2,28,*,*,*,*,449,20190903
2019,16,Prince George's,1830,William W. Hall Academy,Elementary,*,*,48.7,187,17.4,67,*,*,7.8,30,>= 95.0,*,*,*,*,*,*,*,384,20190903
2019,16,Prince George's,1830,William W. Hall Academy,Middle,*,*,50.3,92,9.3,17,*,*,8.2,15,>= 95.0,*,*,*,*,*,*,*,183,20190903
2019,16,Prince George's,1830,William W. Hall Academy,All,*,*,49.2,279,14.8,84,*,*,7.9,45,>= 95.0,*,*,*,*,*,*,*,567,20190903
2019,16,Prince George's,1901,Riverdale Elementary,Elementary,<= 5.0,*,90.9,633,69.8,486,*,*,9.3,65,>= 95.0,*,*,*,*,*,*,*,696,20190903
2019,16,Prince George's,1902,University Park Elementary,Elementary,*,*,50.8,278,27.2,149,*,*,13.2,72,*,*,*,*,*,*,*,*,547,20190903
2019,16,Prince George's,1907,Beacon Heights Elementary,Elementary,*,*,89.3,434,49.8,242,*,*,8.0,39,>= 95.0,*,*,*,*,*,*,*,486,20190903
2019,16,Prince George's,1908,William Wirt Middle,Middle,<= 5.0,*,89.4,1061,41.0,487,*,*,9.7,115,>= 95.0,*,<= 5.0,*,*,*,*,*,1187,20190903
2019,16,Prince George's,1909,Parkdale High,High,<= 5.0,*,70.8,1630,23.1,532,*,*,13.5,310,*,*,<= 5.0,*,*,*,*,*,2301,20190903
2019,16,Prince George's,2003,Seabrook Elementary,Elementary,*,*,80.7,276,41.8,143,*,*,8.5,29,>= 95.0,*,*,*,*,*,*,*,342,20190903
2019,16,Prince George's,2005,Carrollton Elementary,Elementary,*,*,84.6,540,40.6,259,*,*,8.2,52,>= 95.0,*,*,*,*,*,*,*,638,20190903
2019,16,Prince George's,2006,Glenridge Elementary,Elementary,*,*,86.6,705,42.1,343,*,*,10.6,86,>= 95.0,*,*,*,*,*,*,*,814,20190903
2019,16,Prince George's,2007,Woodridge Elementary,Elementary,*,*,91.0,304,54.8,183,*,*,7.8,26,>= 95.0,*,*,*,*,*,*,*,334,20190903
2019,16,Prince George's,2008,Ardmore Elementary,Elementary,<= 5.0,*,61.7,253,10.2,42,*,*,9.5,39,*,*,*,*,*,*,*,*,410,20190903
2019,16,Prince George's,2009,Thomas Johnson Middle,Middle,<= 5.0,*,73.0,916,18.2,228,*,*,9.2,116,*,*,<= 5.0,*,*,*,*,*,1255,20190903
2019,16,Prince George's,2010,Glenarden Woods Elementary,Elementary,*,*,49.7,241,<= 5.0,*,*,*,*,*,*,*,*,*,*,*,*,*,485,20190903
2019,16,Prince George's,2011,Charles Carroll Middle,Middle,<= 5.0,*,81.9,1084,23.2,307,*,*,9.2,122,>= 95.0,*,*,*,*,*,*,*,1323,20190903
2019,16,Prince George's,2012,Margaret Brent Regional Center,Elementary,*,*,83.6,46,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,55,20190903
2019,16,Prince George's,2012,Margaret Brent Regional Center,Middle,*,*,64.0,16,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,25,20190903
2019,16,Prince George's,2012,Margaret Brent Regional Center,All,*,*,77.5,62,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,80,20190903
2019,16,Prince George's,2013,James McHenry Elementary,Elementary,*,*,87.8,640,50.1,365,*,*,6.9,50,>= 95.0,*,*,*,*,*,*,*,729,20190903
2019,16,Prince George's,2014,Lamont Elementary,Elementary,*,*,85.9,483,52.1,293,*,*,13.2,74,>= 95.0,*,*,*,*,*,*,*,562,20190903
2019,16,Prince George's,2016,Robert Frost Elementary,Elementary,*,*,80.0,228,44.2,126,*,*,20.7,59,>= 95.0,*,*,*,*,*,*,*,285,20190903
2019,16,Prince George's,2022,Turning Point Academy Public Charter,Elementary,*,*,72.2,278,<= 5.0,*,*,*,6.2,24,*,*,*,*,*,*,*,*,385,20190903
2019,16,Prince George's,2022,Turning Point Academy Public Charter,Middle,*,*,62.6,114,*,*,*,*,8.8,16,*,*,*,*,*,*,*,*,182,20190903
2019,16,Prince George's,2022,Turning Point Academy Public Charter,All,*,*,69.1,392,<= 5.0,*,*,*,7.1,40,*,*,*,*,*,*,*,*,567,20190903
2019,16,Prince George's,2106,Greenbelt Elementary,Elementary,<= 5.0,*,45.2,271,10.0,60,*,*,6.8,41,*,*,*,*,*,*,*,*,600,20190903
2019,16,Prince George's,2107,Hollywood Elementary,Elementary,*,*,81.4,351,49.0,211,*,*,8.1,35,>= 95.0,*,*,*,*,*,*,*,431,20190903
2019,16,Prince George's,2108,Buck Lodge Middle,Middle,*,*,89.2,1061,41.5,494,*,*,12.3,146,>= 95.0,*,*,*,*,*,*,*,1189,20190903
2019,16,Prince George's,2109,Berwyn Heights Elementary,Elementary,*,*,73.2,339,40.6,188,*,*,8.4,39,*,*,*,*,*,*,*,*,463,20190903
2019,16,Prince George's,2113,Springhill Lake Elementary,Elementary,<= 5.0,*,91.9,835,42.9,390,*,*,15.3,139,>= 95.0,*,<= 5.0,*,*,*,*,*,909,20190903
2019,16,Prince George's,2114,Eleanor Roosevelt High,High,<= 5.0,*,42.7,1123,5.6,148,*,*,6.9,182,*,*,<= 5.0,*,*,*,*,*,2631,20190903
2019,16,Prince George's,2121,Cherokee Lane Elementary,Elementary,*,*,84.6,471,58.3,325,*,*,5.6,31,>= 95.0,*,*,*,*,*,*,*,557,20190903
2019,16,Prince George's,2122,Magnolia Elementary,Elementary,*,*,69.4,372,16.6,89,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,536,20190903
2019,16,Prince George's,2123,Paint Branch Elementary,Elementary,*,*,73.0,270,24.9,92,*,*,29.7,110,*,*,*,*,*,*,*,*,370,20190903
2019,16,Prince George's,2141,Greenbelt Middle,Middle,<= 5.0,*,68.8,945,13.2,181,*,*,11.6,159,*,*,<= 5.0,*,*,*,*,*,1373,20190903
2019,16,Prince George's,2142,College Park Academy,Middle,<= 5.0,*,40.6,151,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,372,20190903
2019,16,Prince George's,2142,College Park Academy,High,<= 5.0,*,34.8,94,*,*,*,*,9.3,25,*,*,*,*,*,*,*,*,270,20190903
2019,16,Prince George's,2142,College Park Academy,All,<= 5.0,*,38.2,245,*,*,*,*,6.4,41,*,*,*,*,*,*,*,*,642,20190903
2019,16,Prince George's,2211,Northwestern Evening/Saturday High,High,*,*,62.7,224,37.3,133,*,*,5.3,19,*,*,*,*,*,*,*,*,357,20190903
2019,16,Prince George's,2213,Crossland Evening/Saturday High,High,<= 5.0,*,56.8,133,7.7,18,*,*,7.7,18,*,*,*,*,*,*,*,*,234,20190903
2019,16,Prince George's,2217,Incarcerated Youth Center (JACS),High,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20190903
2019,16,Prince George's,2220,Community Based Classrooms,High,*,*,56.6,47,*,*,*,*,12.0,10,*,*,*,*,*,*,*,*,83,20190903
2019,16,Prince George's,2300,Prekindergarten Offsites,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20190903
2019,16,Prince George's,2300,Prekindergarten Offsites,All,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20190903
2019,16,Prince George's,A,All Prince George's Schools,Elementary,<= 5.0,*,67.3,45024,26.8,17962,*,*,11.0,7361,50.4,33700,<= 5.0,*,<= 5.0,*,<= 5.0,*,66915,20190903
2019,16,Prince George's,A,All Prince George's Schools,Middle,<= 5.0,*,64.9,19278,14.2,4208,*,*,10.7,3192,38.1,11327,<= 5.0,*,<= 5.0,*,<= 5.0,*,29727,20190903
2019,16,Prince George's,A,All Prince George's Schools,High,<= 5.0,*,55.5,20517,14.8,5479,*,*,10.6,3925,11.9,4418,<= 5.0,*,<= 5.0,*,<= 5.0,*,36989,20190903
2019,16,Prince George's,A,All Prince George's Schools,All,<= 5.0,*,63.5,84819,20.7,27649,*,*,10.8,14478,37.0,49445,<= 5.0,*,<= 5.0,*,<= 5.0,*,133631,20190903
2019,17,Queen Anne's,0101,Sudlersville Middle School,Elementary,9.4,11,51.3,60,9.4,11,*,*,16.2,19,>= 95.0,*,*,*,*,*,*,*,117,20190903
2019,17,Queen Anne's,0101,Sudlersville Middle School,Middle,<= 5.0,*,41.3,158,<= 5.0,*,*,*,13.8,53,>= 95.0,*,<= 5.0,*,*,*,*,*,383,20190903
2019,17,Queen Anne's,0101,Sudlersville Middle School,All,<= 5.0,*,43.6,218,5.8,29,*,*,14.4,72,>= 95.0,*,<= 5.0,*,*,*,*,*,500,20190903
2019,17,Queen Anne's,0106,Sudlersville Elementary School,Elementary,*,*,64.9,207,22.3,71,<= 5.0,*,10.3,33,>= 95.0,*,10.0,32,*,*,*,*,319,20190903
2019,17,Queen Anne's,0202,Church Hill Elementary School,Elementary,<= 5.0,*,35.4,98,6.1,17,*,*,9.7,27,>= 95.0,*,<= 5.0,*,*,*,*,*,277,20190903
2019,17,Queen Anne's,0301,Queen Anne's County High School,High,7.0,81,26.4,306,<= 5.0,*,*,*,10.1,117,*,*,<= 5.0,*,*,*,<= 5.0,*,1160,20190903
2019,17,Queen Anne's,0302,Kennard Elementary School,Elementary,6.1,31,21.7,110,<= 5.0,*,*,*,8.1,41,*,*,<= 5.0,*,*,*,<= 5.0,*,507,20190903
2019,17,Queen Anne's,0303,Centreville Middle School,Middle,5.3,29,22.2,121,*,*,*,*,8.3,45,*,*,*,*,*,*,<= 5.0,*,545,20190903
2019,17,Queen Anne's,0308,Centreville Elementary School,Elementary,<= 5.0,*,24.8,132,<= 5.0,*,*,*,14.5,77,*,*,<= 5.0,*,*,*,<= 5.0,*,532,20190903
2019,17,Queen Anne's,0402,Kent Island Elementary School,Elementary,*,*,25.2,116,5.7,26,*,*,15.0,69,*,*,*,*,*,*,<= 5.0,*,460,20190903
2019,17,Queen Anne's,0403,Bayside Elementary School,Elementary,<= 5.0,*,21.8,94,<= 5.0,*,*,*,15.5,67,*,*,*,*,*,*,*,*,432,20190903
2019,17,Queen Anne's,0404,Stevensville Middle School,Middle,8.1,43,24.0,128,*,*,*,*,10.3,55,*,*,*,*,*,*,<= 5.0,*,534,20190903
2019,17,Queen Anne's,0405,Kent Island High School,High,12.7,154,16.7,202,<= 5.0,*,*,*,5.5,66,*,*,<= 5.0,*,*,*,<= 5.0,*,1211,20190903
2019,17,Queen Anne's,0406,Matapeake Elementary School,Elementary,<= 5.0,*,17.0,79,*,*,*,*,6.7,31,*,*,*,*,*,*,<= 5.0,*,466,20190903
2019,17,Queen Anne's,0407,Matapeake Middle School,Middle,6.4,23,14.3,51,*,*,*,*,12.9,46,*,*,*,*,*,*,<= 5.0,*,357,20190903
2019,17,Queen Anne's,0503,Grasonville Elementary School,Elementary,<= 5.0,*,40.2,193,6.5,31,*,*,11.7,56,>= 95.0,*,<= 5.0,*,*,*,*,*,480,20190903
